Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Poland,Eastern Europe,2004,121490,"Other forage products, nes",350.0,1447.35,0.2418
Slovenia,Eastern Europe,2004,121490,"Other forage products, nes",272.54,1338.35,0.2036
Bahamas,Central America and Caribbean,2004,121490,"Other forage products, nes",266.47,629.586,0.4232
Faroe Islands,Western Europe,2004,121490,"Other forage products, nes",266.24,853.82,0.3118
Finland,Western Europe,2004,121490,"Other forage products, nes",263.29,1366.45,0.1927
Latvia,Eastern Europe,2004,121490,"Other forage products, nes",247.4,209.116,1.1831
Singapore,Southeast Asia,2004,121490,"Other forage products, nes",182.07,372.851,0.4883
Croatia,Eastern Europe,2004,121490,"Other forage products, nes",175.12,1163.35,0.1505
Lebanon,Middle East,2004,121490,"Other forage products, nes",144.0,293.0,0.4915
Iceland,Western Europe,2004,121490,"Other forage products, nes",143.21,784.78,0.1825
Ireland,Western Europe,2004,121490,"Other forage products, nes",135.55,71.754,1.8891
Thailand,Southeast Asia,2004,121490,"Other forage products, nes",130.57,208.79,0.6254
Vietnam,Southeast Asia,2004,121490,"Other forage products, nes",124.59,394.608,0.3157
Hungary,Eastern Europe,2004,121490,"Other forage products, nes",118.0,698.7,0.1689
Brunei,Southeast Asia,2004,121490,"Other forage products, nes",113.41,245.23,0.4625
South Africa,Sub-Saharan Africa,2004,121490,"Other forage products, nes",110.23,112.333,0.9813
Andorra,Western Europe,2004,121490,"Other forage products, nes",101.22,673.889,0.1502
Cyprus,Western Europe,2004,121490,"Other forage products, nes",85.15,402.595,0.2115
Qatar,Middle East,2004,121490,"Other forage products, nes",81.92,922.282,0.0888
Eswatini,Sub-Saharan Africa,2004,121490,"Other forage products, nes",80.12,64.7,1.2383
Greenland,North America,2004,121490,"Other forage products, nes",72.45,228.247,0.3174
Israel,Middle East,2004,121490,"Other forage products, nes",68.0,215.375,0.3157
Russia,Eastern Europe,2004,121490,"Other forage products, nes",66.33,1934.06,0.0343
Indonesia,Southeast Asia,2004,121490,"Other forage products, nes",62.23,127.746,0.4871
Czech Republic,Eastern Europe,2004,121490,"Other forage products, nes",56.94,64.872,0.8777
New Zealand,Oceania,2004,121490,"Other forage products, nes",52.28,96.422,0.5422
Albania,Eastern Europe,2004,121490,"Other forage products, nes",50.21,505.8,0.0993
Venezuela,South America,2004,121490,"Other forage products, nes",50.05,93.288,0.5365
Bosnia and Herzegovina,Eastern Europe,2004,121490,"Other forage products, nes",49.45,241.816,0.2045
Slovakia,Eastern Europe,2004,121490,"Other forage products, nes",48.83,264.734,0.1844
Colombia,South America,2004,121490,"Other forage products, nes",48.33,33.762,1.4315
Lithuania,Eastern Europe,2004,121490,"Other forage products, nes",41.24,234.11,0.1762
Romania,Eastern Europe,2004,121490,"Other forage products, nes",39.92,139.2,0.2868
New Caledonia,Oceania,2004,121490,"Other forage products, nes",38.47,59.7,0.6444
Namibia,Sub-Saharan Africa,2004,121490,"Other forage products, nes",35.76,113.247,0.3158
Australia,Oceania,2004,121490,"Other forage products, nes",32.84,50.221,0.6539
Mauritius,Sub-Saharan Africa,2004,121490,"Other forage products, nes",32.59,85.02,0.3833
Argentina,South America,2004,121490,"Other forage products, nes",31.9,64.431,0.4951
French Polynesia,Oceania,2004,121490,"Other forage products, nes",29.39,51.933,0.5659
Malaysia,Southeast Asia,2004,121490,"Other forage products, nes",29.22,55.991,0.5219
Estonia,Eastern Europe,2004,121490,"Other forage products, nes",27.88,50.097,0.5565
Lesotho,Sub-Saharan Africa,2004,121490,"Other forage products, nes",26.56,98.9383,0.2685
Grenada,Central America and Caribbean,2004,121490,"Other forage products, nes",24.7,29.755,0.8301
Kenya,Sub-Saharan Africa,2004,121490,"Other forage products, nes",22.82,7.15,3.1916
China,East Asia,2004,121490,"Other forage products, nes",20.84,482.935,0.0432
Bulgaria,Eastern Europe,2004,121490,"Other forage products, nes",17.56,23.311,0.7533
St. Kitts and Nevis,Central America and Caribbean,2004,121490,"Other forage products, nes",16.2,17.604,0.9202
Guatemala,Central America and Caribbean,2004,121490,"Other forage products, nes",16.15,63.046,0.2562
India,Central Asia,2004,121490,"Other forage products, nes",15.0,21.31,0.7039
Jordan,Middle East,2004,121490,"Other forage products, nes",7.15,83.88,0.0852
Brazil,South America,2004,121490,"Other forage products, nes",6.79,14.108,0.4813
Dominican Republic,Central America and Caribbean,2004,121490,"Other forage products, nes",6.38,27.307,0.2336
Belize,Central America and Caribbean,2004,121490,"Other forage products, nes",6.19,28.128,0.2201
Suriname,South America,2004,121490,"Other forage products, nes",3.44,4.838,0.711
Chile,South America,2004,121490,"Other forage products, nes",3.08,1.0,3.08
Gambia,Sub-Saharan Africa,2004,121490,"Other forage products, nes",2.23,10.15,0.2197
Kazakhstan,Eastern Europe,2004,121490,"Other forage products, nes",2.2,250.04,0.0088
St. Lucia,Central America and Caribbean,2004,121490,"Other forage products, nes",2.07,1.396,1.4828
Belarus,Eastern Europe,2004,121490,"Other forage products, nes",1.8,13.561,0.1327
Paraguay,South America,2004,121490,"Other forage products, nes",1.65,26.4,0.0625
Ethiopia,Sub-Saharan Africa,2004,121490,"Other forage products, nes",1.63,0.63,2.5873
Panama,Central America and Caribbean,2004,121490,"Other forage products, nes",1.62,0.51,3.1765
Fiji,Oceania,2004,121490,"Other forage products, nes",1.03,0.474,2.173
Senegal,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.99,1.4,0.7071
Yemen,Middle East,2004,121490,"Other forage products, nes",0.92,3.55,0.2592
Seychelles,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.84,0.047,17.8723
Jamaica,Central America and Caribbean,2004,121490,"Other forage products, nes",0.79,0.83,0.9518
Serbia,Eastern Europe,2004,121490,"Other forage products, nes",0.73,0.764,0.9555
Sudan,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.73,0.10520273571079629,6.939
Mozambique,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.72,0.18,4.0
El Salvador,Central America and Caribbean,2004,121490,"Other forage products, nes",0.5,0.27426999999999996,1.823
Zimbabwe,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.37,0.451,0.8204
Anguila,Central America and Caribbean,2004,121490,"Other forage products, nes",0.3,0.954,0.3145
Ecuador,South America,2004,121490,"Other forage products, nes",0.22,0.24,0.9167
Georgia,Eastern Europe,2004,121490,"Other forage products, nes",0.18,0.064,2.8125
Burkina Faso,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.17,3.35,0.0507
Trinidad and Tobago,Central America and Caribbean,2004,121490,"Other forage products, nes",0.16,0.022,7.2727
Bangladesh,Central Asia,2004,121490,"Other forage products, nes",0.15,0.5,0.3
Cape Verde,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.09,0.286,0.3147
Sri Lanka,Central Asia,2004,121490,"Other forage products, nes",0.05,0.137,0.365
Barbados,Central America and Caribbean,2004,121490,"Other forage products, nes",0.05,0.036,1.3889
Samoa,Oceania,2004,121490,"Other forage products, nes",0.04,0.02,2.0
Sao Tome and Principe,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.02,0.018,1.1111
Cote d'Ivoire,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.02,0.004,5.0
Cameroon,Sub-Saharan Africa,2004,121490,"Other forage products, nes",0.01,0.018,0.5556
Japan,East Asia,2003,121490,"Other forage products, nes",655353.38,2715090.0,0.2414
South Korea,East Asia,2003,121490,"Other forage products, nes",100834.99,545875.0,0.1847
France,Western Europe,2003,121490,"Other forage products, nes",26811.94,176860.0,0.1516
Switzerland,Western Europe,2003,121490,"Other forage products, nes",19585.79,112956.0,0.1734
Kuwait,Middle East,2003,121490,"Other forage products, nes",14778.19,95947.6,0.154
Other Asia,Other Asia,2003,121490,"Other forage products, nes",14668.7,162967.0,0.09
Italy,Western Europe,2003,121490,"Other forage products, nes",13165.46,87564.1,0.1504
Spain,Western Europe,2003,121490,"Other forage products, nes",11234.85,42430.6,0.2648
United States,North America,2003,121490,"Other forage products, nes",10875.16,55.354,196.4657
Canada,North America,2003,121490,"Other forage products, nes",6880.97,83577.0,0.0823
Austria,Western Europe,2003,121490,"Other forage products, nes",5783.02,38031.9,0.1521
United Kingdom,Western Europe,2003,121490,"Other forage products, nes",5695.82,18477.9,0.3083
European Union,Western Europe,2003,121490,"Other forage products, nes",5461.14,10986.3,0.4971
Portugal,Western Europe,2003,121490,"Other forage products, nes",4178.02,27638.7,0.1512
Germany,Western Europe,2003,121490,"Other forage products, nes",4131.0,11608.4,0.3559
Norway,Western Europe,2003,121490,"Other forage products, nes",3875.97,14509.3,0.2671
Netherlands,Western Europe,2003,121490,"Other forage products, nes",3343.91,23758.5,0.1407
Belgium,Western Europe,2003,121490,"Other forage products, nes",3084.91,26387.9,0.1169
Denmark,Western Europe,2003,121490,"Other forage products, nes",1637.37,6654.08,0.2461
Bahrain,Middle East,2003,121490,"Other forage products, nes",1443.8,6388.59,0.226
Greece,Western Europe,2003,121490,"Other forage products, nes",1170.03,6949.42,0.1684
Philippines,Southeast Asia,2003,121490,"Other forage products, nes",1160.53,5356.66,0.2167
Botswana,Sub-Saharan Africa,2003,121490,"Other forage products, nes",703.89,2429.46,0.2897
Malta,Western Europe,2003,121490,"Other forage products, nes",594.48,2132.65,0.2788
Syria,Middle East,2003,121490,"Other forage products, nes",555.84,1306.03,0.4256
Ireland,Western Europe,2003,121490,"Other forage products, nes",546.67,608.983,0.8977
Saudi Arabia,Middle East,2003,121490,"Other forage products, nes",497.6,3173.0,0.1568
Finland,Western Europe,2003,121490,"Other forage products, nes",404.76,895.157,0.4522
Macao (China),East Asia,2003,121490,"Other forage products, nes",376.85,1617.44,0.233
Mexico,North America,2003,121490,"Other forage products, nes",375.33,3054.31,0.1229
Hong Kong (China),East Asia,2003,121490,"Other forage products, nes",307.9,758.898,0.4057
Sweden,Western Europe,2003,121490,"Other forage products, nes",305.53,430.664,0.7094
Luxembourg,Western Europe,2003,121490,"Other forage products, nes",262.33,239.361,1.096
Vietnam,Southeast Asia,2003,121490,"Other forage products, nes",253.52,914.756,0.2771
Singapore,Southeast Asia,2003,121490,"Other forage products, nes",240.27,453.42,0.5299
Bahamas,Central America and Caribbean,2003,121490,"Other forage products, nes",230.68,412.716,0.5589
Mongolia,East Asia,2003,121490,"Other forage products, nes",214.19,3319.19,0.0645
Brunei,Southeast Asia,2003,121490,"Other forage products, nes",203.55,440.51059617748007,0.4621
Slovenia,Eastern Europe,2003,121490,"Other forage products, nes",184.42,1072.8,0.1719
Faroe Islands,Western Europe,2003,121490,"Other forage products, nes",180.02,596.877,0.3016
Israel,Middle East,2003,121490,"Other forage products, nes",142.0,379.729,0.374
Iceland,Western Europe,2003,121490,"Other forage products, nes",131.2,792.863,0.1655
China,East Asia,2003,121490,"Other forage products, nes",118.48,1030.84,0.1149
Egypt,North Africa,2003,121490,"Other forage products, nes",103.55,470.201,0.2202
Indonesia,Southeast Asia,2003,121490,"Other forage products, nes",96.53,1107.28,0.0872
Andorra,Western Europe,2003,121490,"Other forage products, nes",87.54,619.239,0.1414
Lebanon,Middle East,2003,121490,"Other forage products, nes",85.22,203.95,0.4178
Thailand,Southeast Asia,2003,121490,"Other forage products, nes",82.22,118.542,0.6936
Croatia,Eastern Europe,2003,121490,"Other forage products, nes",81.23,590.534,0.1376
South Africa,Sub-Saharan Africa,2003,121490,"Other forage products, nes",79.18,30.715,2.5779
Czech Republic,Eastern Europe,2003,121490,"Other forage products, nes",72.86,1087.86,0.067
Australia,Oceania,2003,121490,"Other forage products, nes",62.32,147.83,0.4216
Qatar,Middle East,2003,121490,"Other forage products, nes",60.69,149.42,0.4062
Chile,South America,2003,121490,"Other forage products, nes",56.58,46.1885,1.225
Greenland,North America,2003,121490,"Other forage products, nes",37.8,152.861,0.2473
Fiji,Oceania,2003,121490,"Other forage products, nes",32.43,1.297,25.0039
New Caledonia,Oceania,2003,121490,"Other forage products, nes",32.18,49.5,0.6501
French Polynesia,Oceania,2003,121490,"Other forage products, nes",30.14,65.31,0.4615
Kenya,Sub-Saharan Africa,2003,121490,"Other forage products, nes",28.46,9.591,2.9674
Morocco,North Africa,2003,121490,"Other forage products, nes",27.08,136.28,0.1987
Romania,Eastern Europe,2003,121490,"Other forage products, nes",27.01,112.489,0.2401
Slovakia,Eastern Europe,2003,121490,"Other forage products, nes",26.85,106.026,0.2532
Eswatini,Sub-Saharan Africa,2003,121490,"Other forage products, nes",22.82,114.304,0.1996
Namibia,Sub-Saharan Africa,2003,121490,"Other forage products, nes",21.67,100.105,0.2165
Estonia,Eastern Europe,2003,121490,"Other forage products, nes",19.57,39.781,0.4919
New Zealand,Oceania,2003,121490,"Other forage products, nes",19.23,36.426,0.5279
Guatemala,Central America and Caribbean,2003,121490,"Other forage products, nes",17.35,3.288,5.2768
Grenada,Central America and Caribbean,2003,121490,"Other forage products, nes",15.95,16.555,0.9635
Jordan,Middle East,2003,121490,"Other forage products, nes",15.65,190.28,0.0822
Russia,Eastern Europe,2003,121490,"Other forage products, nes",15.42,152.292,0.1013
Lithuania,Eastern Europe,2003,121490,"Other forage products, nes",13.55,13.426,1.0092
St. Kitts and Nevis,Central America and Caribbean,2003,121490,"Other forage products, nes",12.7,30.454,0.417
North Macedonia,Eastern Europe,2003,121490,"Other forage products, nes",11.69,62.98,0.1856
Argentina,South America,2003,121490,"Other forage products, nes",11.45,24.0,0.4771
Lesotho,Sub-Saharan Africa,2003,121490,"Other forage products, nes",9.52,35.5862,0.2675
India,Central Asia,2003,121490,"Other forage products, nes",8.58,0.305,28.1311
Belarus,Eastern Europe,2003,121490,"Other forage products, nes",7.3,51.727,0.1411
Bulgaria,Eastern Europe,2003,121490,"Other forage products, nes",6.74,12.012,0.5611
Brazil,South America,2003,121490,"Other forage products, nes",6.34,6.575,0.9643
Latvia,Eastern Europe,2003,121490,"Other forage products, nes",6.29,11.0,0.5718
Malaysia,Southeast Asia,2003,121490,"Other forage products, nes",6.19,12.7,0.4874
Eritrea,Sub-Saharan Africa,2003,121490,"Other forage products, nes",5.41,92.53,0.0585
Paraguay,South America,2003,121490,"Other forage products, nes",5.16,79.2,0.0652
Senegal,Sub-Saharan Africa,2003,121490,"Other forage products, nes",4.79,11.55,0.4147
Albania,Eastern Europe,2003,121490,"Other forage products, nes",4.74,42.035,0.1128
Bosnia and Herzegovina,Eastern Europe,2003,121490,"Other forage products, nes",4.35,24.01,0.1812
Gambia,Sub-Saharan Africa,2003,121490,"Other forage products, nes",4.02,25.5,0.1576
Tanzania,Sub-Saharan Africa,2003,121490,"Other forage products, nes",3.75,2.55,1.4706
Bolivia,South America,2003,121490,"Other forage products, nes",2.94,13.3731,0.2198
Anguila,Central America and Caribbean,2003,121490,"Other forage products, nes",2.24,8.077,0.2773
Tunisia,North Africa,2003,121490,"Other forage products, nes",1.97,0.175,11.2571
St. Lucia,Central America and Caribbean,2003,121490,"Other forage products, nes",1.82,0.76,2.3947
Mozambique,Sub-Saharan Africa,2003,121490,"Other forage products, nes",1.66,1.259,1.3185
Panama,Central America and Caribbean,2003,121490,"Other forage products, nes",1.41,0.464,3.0388
Cyprus,Western Europe,2003,121490,"Other forage products, nes",1.38,1.461,0.9446
Ghana,Sub-Saharan Africa,2003,121490,"Other forage products, nes",1.24,0.646,1.9195
Jamaica,Central America and Caribbean,2003,121490,"Other forage products, nes",0.7,0.965,0.7254
Iran,Middle East,2003,121490,"Other forage products, nes",0.68,0.073,9.3151
Madagascar,Sub-Saharan Africa,2003,121490,"Other forage products, nes",0.61,0.095,6.4211
Kazakhstan,Eastern Europe,2003,121490,"Other forage products, nes",0.6,100.1,0.006
El Salvador,Central America and Caribbean,2003,121490,"Other forage products, nes",0.58,16.123,0.036
Cape Verde,Sub-Saharan Africa,2003,121490,"Other forage products, nes",0.53,1.0,0.53
Zimbabwe,Sub-Saharan Africa,2003,121490,"Other forage products, nes",0.51,5.02,0.1016
St. Vincent and the Grenadines,Central America and Caribbean,2003,121490,"Other forage products, nes",0.41,0.015,27.3333
